datetime,username,content,location,label,locations,sentiment,labels
2022-12-31 23:09:59+00:00,ab_normal97,@ashari_oramahi @ruhutsitompul Gini mau nyalon presiden. Jateng 2 periode aja ga tuntas. Katanya pemimpin. Harus sadar sedikit lah @ganjarpranowo, malang,negative, malang,gini nyalon presiden jateng periode aja ga tuntas pemimpin sadar,negative
2022-01-29 14:29:43+00:00,AbdulHamidS10,"@emilsalim2010 Itulah salah satu dampak negatif dari pemilu langsung.Selain rakyat jadi terpecah ter kotak""juga, timbul.oposisi segala macam mrsak persatuan Makanya lebih baik untuk pilkada pilpres kem
bali dipilih wakil rak
yat dg penyempurna 
an untuk menutupi 
kekurangan dan 
kelemahannya",jakarta,neutral,jakarta,salah dampak negatif pemilu langsungselain rakyat terpecah ter kotakjuga timbuloposisi mrsak persatuan pilkada pilpres kem bali dipilih wakil rak yat dg penyempurna an menutupi kekurangan kelemahannya,neutral
2022-12-21 07:10:00+00:00,newsmerahputih,"Antusiasme kaum muda (usia 17-39 tahun) untuk berpartisipasi dalam Pemilu 2024 dinilai cukup tinggi.

#merahputihcom antusiasme #pemilu2024 #anakmuda 

https://t.co/oQy3d11wvg",jakarta,neutral,jakarta,antusiasme kaum muda usia berpartisipasi pemilu dinilai antusiasme,neutral
2022-01-28 03:19:45+00:00,fadhlierlanda,@Dahnilanzar @prabowo Teringat saat Pak Prabowo komentari keras pemerintahan Pak Presiden Jokowi dan juga Kemenkeu di bawah Bu Sri Mulyani saat masih jadi lawan Pak Jokowi. Sekarang Pak Prabowo mau bahu membahu dgn mereka bahkan tunjukkan manner bagus pada mereka,surabaya,positive,surabaya,prabowo komentari keras pemerintahan presiden jokowi kemenkeu bu sri mulyani lawan jokowi prabowo bahu membahu dgn tunjukkan manner bagus,positive
2022-07-27 05:14:01+00:00,eynagoya,dengan adanya doa bersama ini  #IstighosahSahabatGanjar  semoga bisa mewujudkan pak Ganjar utk maju pilpres nanti https://t.co/DuX8h2TQEI,surabaya,positive,surabaya,doa semoga mewujudkan ganjar utk maju pilpres,positive
2023-01-31 06:23:26+00:00,akmalazhar,@prabowo @bobbynasution_ Sangat bersyukur tidak jadi presiden,semarang,neutral,semarang,bersyukur presiden,neutral
2022-09-30 02:14:32+00:00,MonYayasan,"@BosPurwa @ganjarpranowo Mungkin harus jadi presiden dulu, kita kan pernah dengar alasan begini dahulu kala dari salah seorang gubernur dan hasilnya? 
Tattaraaaa..ternyata berhasil sodara2..oleh gubernur berikutnya Ã°Å¸â„¢ÂÃ°Å¸â€˜Â", surabaya,neutral, surabaya,presiden dengar alasan salah gubernur hasilnya tattaraaaaternyata berhasil sodaraoleh gubernur,neutral
2022-03-30 08:11:16+00:00,CapresGoblog,@Maya83206301 @__AnakKolong @DavidWijaya82 @ChusnulCh__ Wuuah kode niih buat melawan @ganjarpranowo @erickthohir di 2024Ã°Å¸ËœÂÃ°Å¸ËœÂ,bandung,neutral,bandung,wuuah kode niih melawan,neutral
2022-05-31 14:01:52+00:00,HMTata2,"@Sylvi4Anggraini Jujur gw bangga jadi anak free york, terima kasih Pak @aniesbaswedan   telah membangun tanah tumpah darah ku, semoga Allah ridho menjadikan mu sebagai Presiden di negeri Indonesia Raya, Aamiin Allahumma Aamiin ðŸ¤² https://t.co/bvabFItZD2",tangerang,positive,tangerang,jujur gw bangga anak free york terima kasih membangun tanah tumpah darah ku semoga allah ridho menjadikan mu presiden negeri indonesia raya aamiin allahumma aamiin,positive
2022-01-31 01:59:18+00:00,Hamim_Ortega,@detikcom Biasanya kebalikannya. Ingat dulu ada duo ustadz yang do'ain @prabowo jadi presiden eh malah jadi pembantu presiden.,jakarta,negative,jakarta,kebalikannya duo ustadz doain presiden eh pembantu presiden,negative
2022-06-24 02:00:04+00:00,ZainalA30415228,@Cintada16 Semoga @PDI_Perjuangan  dapat memilih pemimpin yg minim benturan di pilpres mendatang...dan merealisasikan ke inginkan rakyat utk memilih  pak @ganjarpranowo  sebagai Capres th 2024..ALLAHU AKBAR âœŠ..MERDEKA ðŸ‡²ðŸ‡¨,depok,positive,depok,semoga memilih pemimpin yg minim benturan pilpres mendatangdan merealisasikan rakyat utk memilih capres th allahu akbar merdeka,positive
2022-02-28 16:06:37+00:00,siprinar,"Tunda Pemilu sangat masuk akal untuk mengakalin rakyat. 
Enaknya jadi pemimpin akal-akalan di negeri akalan. 
Hihihihi....

Bukan ketawa akalan ya. 
#PemiluSerentak2024",jakarta,neutral,jakarta,tunda pemilu masuk akal mengakalin rakyat enaknya pemimpin akal akalan negeri akalan hihihihi ketawa akalan ya,neutral
2022-12-31 12:57:17+00:00,ZainalAbdi78,"@ganjarpranowo Kerja yang bener ya, jangan sampai ada omongan ""Banjir di Semarang bisa di atasi kalo saya jadi Presiden""...",jakarta,neutral,jakarta,kerja bener ya omongan banjir semarang atasi kalo presiden,neutral
2022-04-30 12:00:46+00:00,Lembayung071,Haaaaaa......@aniesbaswedan di tolak d mana mana halus jadi Presiden nis nis dah jadi pengangguran aj lah Rawat burung d rumah ...iya nga @tatakujiyati https://t.co/efkDRTBifq, jakarta,negative, jakarta,haaaaaa tolak d halus presiden nis nis dah pengangguran aj rawat burung d rumah iya nga,negative
2022-07-31 02:37:58+00:00,212bowie,Makanya jangan salah pilih waktu Pilpres,yogyakarta,neutral,yogyakarta,salah pilih pilpres,neutral
2022-05-24 12:48:06+00:00,hendri_hrm,@geloraco Seperti nya @geloraco bergelora sekali mau masuk pilpres 2024 nie sampai sampai belum saat nya KPU tuntas menyelesaikan tugas nya sudah mulai start kampanye ðŸ˜œðŸ˜œðŸ¤£ðŸ¤£ðŸ¤­ðŸ¤­,malang,negative,malang,nya bergelora masuk pilpres nie nya kpu tuntas menyelesaikan tugas nya start kampanye,negative
2022-12-29 15:08:41+00:00,RiZvAnE,@firzahusainInc Semoga suara Rakyat Papua milik pak Anies di Pilpres nanti. Aamiiin,bogor,positive,bogor,semoga suara rakyat papua milik anies pilpres aamiiin,positive
2023-01-31 13:40:48+00:00,riyanam9,@NasDem @aniesbaswedan Yakin dan optimis bahwa Pak Anis bisa memenangkan pemilu 2024 nanti,bandung,positive,bandung,optimis anis memenangkan pemilu,positive
2022-02-07 11:30:35+00:00,Apa50Telegram,"Siapa paling tanggung jawab atas #fakta ini? Tidak ada?  Itu jawaban  idiot -  Apa penyelenggara pemilu tidak bisa diminta tanggung jawab hasilnya? Apa peserta pemilu tidak bisa mengubah dirinya?
#Pemilu2024 TIDAK relevan bagi 90% pemilih!
#BoikotPemilu
#BoikotKPU
#BoikotParpol",bandung,negative,bandung,tanggung idiot penyelenggara pemilu tanggung hasilnya peserta pemilu mengubah relevan pemilih,negative
2022-07-27 15:19:04+00:00,kautsar_amroni,"Koalisi yg sudah kongkrit dan jelas, insyaAllah menang dipemilu th 2024.
@cakimiNOW
@EmHasanuddin
@Jazilul_Fawaid
@SyaifulHooda
@DPP_PKB
@dpwpkbjabar
@Gerindra
@prabowo
https://t.co/y9EtiLmvwU",yogyakarta,positive,yogyakarta,koalisi yg kongkrit insyaallah menang dipemilu th,positive
2022-03-30 08:17:31+00:00,WidiaRahayu01,@Herzaky__MP @aniesbaswedan @AgusYudhoyono dukung AHY ANIES di pemilu 2024 nanti,jakarta,positive,jakarta,dukung ahy anies pemilu,positive
2022-08-31 18:11:55+00:00,Margono45437923,"@ganjarpranowo Pak Ganjar calon presiden yg merakyat, inovatif, berwawasan luas motivator hebat pokoknya Jos gandos buat Indonesia. Mudahan PDIP nggak paksakan Puan tapi calonkan pak Ganjar pasti menang.",semarang,positive,semarang,ganjar calon presiden yg merakyat inovatif berwawasan luas motivator hebat pokoknya jos gandos indonesia mudahan pdip nggak paksakan puan calonkan ganjar menang,positive
2022-04-29 21:38:37+00:00,DickyHilmans,@Reiza_Patters @ganjarpranowo gak cocok jadi Presiden RI...ðŸ¤­ðŸ¤­,jakarta,negative,jakarta,gak cocok presiden ri,negative
2022-08-29 15:07:44+00:00,r_pramesta12,@Gus_Raharjo Pak ganjar mang joss sangat merangkul semua kalangan. Pak tugiman tukang gawe ati wong nyaman. Lanjutkan kan pak sukses selalu dan sehat selalu. Semoga bisa maju di pilpres nanti.,jakarta,positive,jakarta,ganjar mang joss merangkul kalangan tugiman tukang gawe ati nyaman lanjutkan sukses sehat semoga maju pilpres,positive
2022-12-31 09:08:58+00:00,AbdulZainal5,Kau tengok rekam jejak kerjamu ini woi... @aniesbaswedan! Kau pikir dirimu bisa jd presiden? NGIMPIIII... !!!, jakarta,negative, jakarta,kau tengok rekam jejak kerjamu woi kau pikir dirimu jd presiden ngimpiiii,negative
2022-11-30 23:45:52+00:00,maulana1887,"Punya Elektabilitas Tinggi, AHY Dinilai Jadi Kunci Kemenangan di Pilpres 2024 #DemokratPeduliBerbagi AHY Pemimpin Mendunia https://t.co/1YIKnWOlor",semarang ,positive,semarang ,elektabilitas ahy dinilai kunci kemenangan pilpres ahy pemimpin mendunia,positive
2022-03-28 01:24:32+00:00,DewiOzza,"Ratusan milenial dan mahasiswa yang tergabung dalam Ganjar Milenial wilayah Jabodetabek mendeklarasikan dukungan mereka terhadap @ganjarpranowo  sebagai presiden 2024. Dukungan ini dibarengi aksi konvoi bajaj di kawasan Kota Tua Jakarta.

 https://t.co/LXSSOw0wpO",jakarta ,positive,jakarta ,ratusan milenial mahasiswa tergabung ganjar milenial wilayah jabodetabek mendeklarasikan dukungan presiden dukungan dibarengi aksi konvoi bajaj kawasan kota tua jakarta,positive
2022-07-30 04:44:35+00:00,guyubrahardjo,@YanHarahap Semoga bisa sama Samawa dlam pilpres ðŸ˜€ðŸ˜€, jakarta,positive, jakarta,semoga samawa dlam pilpres,positive
2022-03-31 22:28:41+00:00,Namaku76301065,"@jokowi Kalau saya setuju aja..kalau bapak kalah di 2024,maka siapun presiden selanjutnya akan di perbolehkan ikut pilpres 4 kali..mau ????",bandung,neutral,bandung,setuju ajakalau kalah siapun presiden perbolehkan pilpres kalimau,neutral
2022-07-30 23:36:25+00:00,_bangagoengDuA,"@UncleJames01 @prabowo @aniesbaswedan @ganjarpranowo Kata pendukung beratnya sih,, diakan cuma mantri.. komando ada di presiden Ã°Å¸ËœÂÃ°Å¸ËœÂ", jakarta,neutral, jakarta,pendukung beratnya sih diakan mantri komando presiden,neutral
2022-05-27 12:30:27+00:00,Aryprasetyo85,"Perjuangan masyarakat untuk menghantarkan @ganjarpranowo untuk menjadi presiden 2024 berlanjut di Menteng Atas, Jakarta Selatan.
#SahabatGanjar #Ganjar #GanjarPranowo
https://t.co/NKSWbIj4ru",jakarta ,positive,jakarta ,perjuangan masyarakat menghantarkan presiden berlanjut menteng jakarta selatan,positive
2022-10-30 22:27:07+00:00,Rembo61741254,@ganjarpranowo Bnr2 bhinekatunggal ika. Siapapun capresnya harus orang jawa yg jd presiden. Suku rasis di negeri ini,bandung,negative,bandung,bnr bhinekatunggal ika capresnya orang jawa yg jd presiden suku rasis negeri,negative
2022-12-30 13:46:50+00:00,Dorraemon_,"@andre_rosiade @Fahrihamzah @prabowo Alhamdulillah Ya Robaal alamin, Mantap banget, Berkah Berkah Berkah untuk Pilpres 2024 Nanti, semoga doa kita semua di Jabah ALLAH SWT, Aamiin yaa Robaal alamain",tangerang,positive,tangerang,alhamdulillah ya robaal alamin mantap banget berkah berkah berkah pilpres semoga doa jabah allah swt aamiin yaa robaal alamain,positive
2022-09-30 03:46:07+00:00,ASugiantokizzer,"@HaziqMzyan Untungnya kita tidak sedang mncari tukang bangunan,
Tapi sedang mncari calon presiden yg ahli strategi, ahli negosiasi dan ahli koordinasi. Baik @puanmaharani_ri @prabowo maupun @ganjarpranowo adalah kandidat yg layak untuk diperhitungkan.",bandung,positive,bandung,untungnya mncari tukang bangunan mncari calon presiden yg ahli strategi ahli negosiasi ahli koordinasi kandidat yg layak diperhitungkan,positive
2022-02-27 00:19:01+00:00,No_Van77,"Urus supply minyak goreng aja gak bisa, koq mau lanjut berkuasa. Gak malu ? #pemilu2024",yogyakarta,negative,yogyakarta,urus supply minyak goreng aja gak koq berkuasa gak malu,negative
2022-04-30 15:27:03+00:00,tweetmulia,"@aniesbaswedan for president 2024 - 2019. Sangat layak untuk memimpin negeri ini. Cerdas, adil, amanah, ... Ayo tambahkan lagi..",jakarta,positive,jakarta,for president layak memimpin negeri cerdas adil amanah ayo tambahkan,positive
2022-01-29 14:30:46+00:00,MoTeeTee,@Alit1_Kawulo @cakaponlee @ganjarpranowo @erickthohir cita2ku cuma 1....semoga presiden mendatang TEGAS thdap kelompok kadrun perusak agama islam,jakarta ,negative,jakarta ,citaku semoga presiden thdap kelompok kadrun perusak agama islam,negative
2022-03-26 22:47:17+00:00,CakMugik,"@ganjarpranowo Bapak adalah satu-satunya calon Presiden yg bisa menjaga NKRI dgn berbagai Budaya , Keyakinan, Agama dan berbagai kemajemukan suku ...yg pasti Bapak adalah Benteng dari seluruh warisan seni dan budaya leluhur kita", surabaya,positive, surabaya,satunya calon presiden yg menjaga nkri dgn budaya keyakinan agama kemajemukan suku yg benteng warisan seni budaya leluhur,positive
2023-01-31 17:31:31+00:00,NgilmuKantiLaku,"@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Semoga bisa lancar menjadi capres dan menangkan pilpres. 
Saya mendukung Pak Anies utk perubahan Indonesia.",bandung,positive,bandung,semoga lancar capres menangkan pilpres mendukung anies utk perubahan indonesia,positive
2022-11-29 09:30:49+00:00,dekade_08,"Maaf Pak @prabowo dan Pak @ganjarpranowo kami hanya menggambarkan aspirasi rakyat yang ingin melihat pasangan Prabowo-Ganjar di Pilpres 2024.

#prabowo #GanjarPranowo #dekade08 #mendingprabowo #terusmajubersamaprabowo #GanjarBertanggungjawab #IndonesiaMaju #Pilpres2024 https://t.co/tVLPdQkQxz", jakarta,neutral, jakarta,maaf menggambarkan aspirasi rakyat pasangan prabowo ganjar pilpres,neutral
2022-01-24 12:24:19+00:00,Homo_sapiens21,"Semoga di Pilpres 2024 Indonesia bisa memilih yg terbaik dari yang baik2, itu saja harapan saya.",depok,positive,depok,semoga pilpres indonesia memilih yg terbaik harapan,positive
2022-11-13 12:00:28+00:00,PakrwCom,"Partai Demokrat meminta 38 DPC di Jatim bisa menyukseskan kontestasi pemilu sekaligus Pilpres 2024.
#JatimNow #AHY #partaidemokrat #EmilDardak #Pemilu2024 #JawaTimur https://t.co/anHQaLTFJG",surabaya,neutral,surabaya,partai demokrat dpc jatim menyukseskan kontestasi pemilu pilpres,neutral
2022-06-30 05:29:52+00:00,sukmawijaya91,"@KaredokLeunca__ @prabowo @fadlizon @ganjarpranowo @musniumar Ha ha...
Presidennya Ludruk",malang,negative,malang,ha ha presidennya ludruk,negative
2022-12-31 09:40:57+00:00,JuniPutra2159,@QianzyZ @aniesbaswedan Balas jasa kali ya karena diloloskan jadi peserta pemilu 2024,jakarta,negative,jakarta,balas jasa kali ya diloloskan peserta pemilu,negative
2022-01-27 00:46:17+00:00,SolihinMandiri,@ganjarpranowo Otak mesum bahaya kalo jadi presiden bisa ngikutin jejak proklamator,yogyakarta,negative,yogyakarta,otak mesum bahaya kalo presiden ngikutin jejak proklamator,negative
2022-01-29 00:09:59+00:00,triharjuni,"@fadlizon kalo @prabowo jadi presiden...

upss.... jangan denk nanti gak pernah kejadian deh Indonesia ngirim astronot ke bulan.",jakarta,negative,jakarta,kalo presiden upss denk gak kejadian deh indonesia ngirim astronot,negative
2022-11-30 01:01:46+00:00,hsuf,"@penguasahati @ganjarpranowo Kok jadi deja vu, seperti seorang eks presiden dari partai biru.... Ã°Å¸Ëœâ€¦",jakarta,neutral,jakarta,deja vu eks presiden partai biru,neutral
2022-08-29 09:14:32+00:00,benediktus2302,"@tukangrosok___ Ada yg numpang ketenaran, 
Ada yg memaksakan kehendak,
Ada yg hanya utk melindungi keluarganya,
Ada yg masih ingusan,
Ada yg suka lebih bayar..
Apapun pilihannya @ganjarpranowo presidennya.!!",surabaya ,negative,surabaya ,yg numpang ketenaran yg memaksakan kehendak yg utk melindungi keluarganya yg ingusan yg suka bayar apapun pilihannya presidennya,negative
2022-04-30 06:10:00+00:00,cebongersgovlok,@Cahngapak08 @ganjarpranowo Lah emg Ganjar ga Cocok jdi Presiden makanya ga buat kaos bgitu ðŸ¤£ðŸ¤£ðŸ¤£, surabaya,negative, surabaya,emg ganjar ga cocok jdi presiden ga kaos bgitu,negative
2022-08-31 01:24:57+00:00,djengkol_ngora,@_ekokuntadhi Aku tunggu pak di pilpres semoga kelak bapak jadi penerus memimpin negri ini,semarang,positive,semarang,tunggu pilpres semoga kelak penerus memimpin negri,positive
2022-09-28 15:14:26+00:00,selinanawa,"@PejuangPuan Cocok dong bu @puanmaharani_ri dengan cak imin di Pilpres nanti. Semoga saja jadi, harapan kita semua. Capres dulu aja suatu saat beneran jadi pres dan wapres.",jakarta,positive,jakarta,cocok bu cak imin pilpres semoga harapan capres aja beneran pres wapres,positive
2022-01-30 13:51:02+00:00,jpnncom,Airlangga Hartarto mengeluarkan perintah tegas bagi seluruh kader partainya demi memenangkan Pemilu 2024. #Pemilu2024 https://t.co/tq5C0O081N,jakarta,neutral,jakarta,airlangga hartarto mengeluarkan perintah kader partainya memenangkan pemilu,neutral
2022-01-28 13:32:24+00:00,Nicho_Silalahi,"@VIVAcoid Siap-siap di MUTASI...
bandar pilpres kok mau diganggu...

#AnjingPeking",jakarta,negative,jakarta,mutasi bandar pilpres diganggu,negative
2022-04-21 08:30:24+00:00,PrakosoAdmajaya,"Tuntutan anda sudah dituruti.
STOP UNJUK RASA

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/BNZNFKLjcq",jakarta,neutral,jakarta,tuntutan dituruti stop unjuk,neutral
2022-07-27 04:43:22+00:00,sasasayatusa_,sambut dengan damai #pemilu #pemilu2024 #pemilu2024serentak https://t.co/wjlfovmngU,depok,neutral,depok,sambut damai,neutral
2022-05-01 18:33:17+00:00,monitorindo,"Partai Lama Tak Bisa Bawa Indonesia Keluar dari Krisis, Bakal Ada Migrasi Besar-besaran Pilihan Publik di 2024  https://t.co/BOvrGdXP9a #PartaiGelora #AnisMatta #Pilpres2024 #Pemilu2024 #PartaiBaru",jakarta,neutral,jakarta,partai bawa indonesia krisis migrasi besaran pilihan publik,neutral
2022-03-17 04:13:48+00:00,BregasTR,"Kurang jelas seperti apa lagi sekarang?
Irasional sdh diobral sedemikian rupa sampai harus makar thd konstitusi.
Orang dgn julukan ""Lord"" itu semakin melewati batas. Dia lah yg selama ini merusak Republik Indonesia. 
Sampai kapan rakyat Indonesia mendiamkan hal ini? 
#Pemilu2024",surabaya,neutral,surabaya,irasional sdh diobral rupa makar thd konstitusi orang dgn julukan lord melewati batas yg merusak republik indonesia rakyat indonesia mendiamkan,neutral
2022-01-31 11:30:56+00:00,bebasdunya,"@DPP_PPP @aniesbaswedan Siapa yang duluan mengusung Anies di Pilpres nanti, pasti saya coblos partainya.", jakarta,positive, jakarta,duluan mengusung anies pilpres coblos partainya,positive
2022-01-29 07:52:40+00:00,ruhutsitompul,@Syapran_s @puanmaharani_ri @ganjarpranowo Mimpi kaâ€™le ye Gabenar mau jadi Presiden ha ha ha Supir Presiden Taxi nie ye MERDEKA.,jakarta,negative,jakarta,mimpi kale ye gabenar presiden ha ha ha supir presiden taxi nie ye merdeka,negative
2022-08-31 23:43:51+00:00,BachriEffendi,"@FerdinandHutah4 @aniesbaswedan Terimakasih pak Anis, semoga sehat selalu dan Nex Presiden RI.",bogor,positive,bogor,terimakasih anis semoga sehat nex presiden ri,positive
2022-08-31 08:01:15+00:00,jamaludin_alit,@fuadbahari96 @cakimiNOW @prabowo @MediaHKTI Mayoritas mata pencaharian rakyat kita adalah petani.. maka sangat pantas dan layak kedua tokoh nasional ini @prabowo @cakimiNOW utk tampil memimpin bangsa ini di 2024.. #prabowomuhaimin2024,jakarta,positive,jakarta,mayoritas mata pencaharian rakyat petani layak tokoh nasional utk tampil memimpin bangsa,positive
