datetime,username,content,location,label
2022-03-17 04:13:48+00:00,BregasTR,"Kurang jelas seperti apa lagi sekarang?
Irasional sdh diobral sedemikian rupa sampai harus makar thd konstitusi.
Orang dgn julukan ""Lord"" itu semakin melewati batas. Dia lah yg selama ini merusak Republik Indonesia. 
Sampai kapan rakyat Indonesia mendiamkan hal ini? 
#Pemilu2024",Surabaya,neutral
2022-01-31 11:30:56+00:00,bebasdunya,"@DPP_PPP @aniesbaswedan Siapa yang duluan mengusung Anies di Pilpres nanti, pasti saya coblos partainya.","DKI Jakarta, Indonesia",positive
2022-01-29 07:52:40+00:00,ruhutsitompul,@Syapran_s @puanmaharani_ri @ganjarpranowo Mimpi kaâ€™le ye Gabenar mau jadi Presiden ha ha ha Supir Presiden Taxi nie ye MERDEKA.,Jakarta,negative
2022-08-31 23:43:51+00:00,BachriEffendi,"@FerdinandHutah4 @aniesbaswedan Terimakasih pak Anis, semoga sehat selalu dan Nex Presiden RI.",Bogor,positive
2022-08-31 08:01:15+00:00,jamaludin_alit,@fuadbahari96 @cakimiNOW @prabowo @MediaHKTI Mayoritas mata pencaharian rakyat kita adalah petani.. maka sangat pantas dan layak kedua tokoh nasional ini @prabowo @cakimiNOW utk tampil memimpin bangsa ini di 2024.. #prabowomuhaimin2024,Jakarta,positive
2022-12-28 22:21:58+00:00,panji_sdqi,"Diantara sejumlah nama yg digadang-gadang bakal berpotensi maju di Pilpres 2024, adalah Puan Maharani. Rekam jejak kepemimpinan Puan, dinilai cukup  Bung Karno itu, untuk naik menjadi pemimpin nasional pada suksesi Pemilu 2024.

Puan Harapan Rakyat
https://t.co/UU5RDjNk4U",Semarang,positive
2022-05-30 18:31:30+00:00,JarmoNggung,"@qoutesbersajak @ganjarpranowo Pak GANJAR JADI PRESIDEN 2024,TOLONG JANGAN BIKIN JALAN TOL. BIKIN JALAN YG BAIK TAPI GRATIS BUAT RAKYAT JELATA YA",Bekasi,neutral
2022-11-30 16:41:02+00:00,Maskanonim,@Yantidaryanti @Mdy_Asmara1701 @aniesbaswedan Hahahhah si raja bacot anies baswedan calon presiden tiktokðŸ¤£ðŸ¤£ðŸ¤£,Jakarta,negative
2022-12-30 09:21:01+00:00,waisdong_ah,@sandiuno sudah clear dia laser @Gerindra . Knapa @Don_dasco nyinyir. Jgn bikin gaduh internal n rugikan partai sendiri. Fokus pencapresan pak @prabowo aja. https://t.co/beWkx3KdkZ,"Surabaya, Jawa Timur",positive
2022-12-30 01:49:14+00:00,NugrohoSanusi,"@GanjaranApp @ganjarpranowo sabar banget ya pemimpin ini,semoga pak Ganjar benar benar bisa memenangkan pilpres tahun depan","Jakarta, Indonesia",positive
2022-01-25 22:11:09+00:00,AgustuzEdi881,"@ganjarpranowo Mulai skrg kita hrs blajar berhitung, Brp kali elit politik blusukan sblum &amp; stelah pemilu agar kita bisa mmbedakan apa yg disebut pencitraan.",Surabaya,neutral
2022-01-26 16:05:35+00:00,nenni_achir1,@Helmi_Felis Anjing kadrun bacot mulu sejak kalah pilpres ðŸ¤ª,Surabaya,negative
2022-11-30 07:32:42+00:00,denmohsaleh,"@HendiPurnomo11 @LJauzaa @tude_btrt @aniesbaswedan Perihal pendaan apa dulu? Aksi 212 itu perihal kepentingan berbeda dengan pemilu di DKI, moment saja yang kemudian bertepatan dengan masa politik. Momentum politik apapun kegiatan dan acaranya akan dipandang dengan perspektif politik","Yogyakarta, Indonesia",neutral
2022-09-24 22:14:59+00:00,WiyonoHw,"@Dededira8185 Tokoh tokoh lain semoga segera merapat. Untuk bersama beliau beliau, sedini mungkin menyusun strategi untuk memenangkan pilpres 2024.","Bogor, Jawa Barat",positive
2022-06-29 02:19:25+00:00,jamophile,"@SitorusDesky masih dalam proses pencalonan min, mohon doanya ya semoga pilpres bsk lancar jayaðŸ™ðŸ»",Jakarta,positive
2022-12-30 15:39:12+00:00,bebasbaru,"Ada plus minusnya sihh terbuka atau tertutup
#Pemilu2024 

Digugat Kader PDIP, Pemilu Balik Ke Jaman Orba, Coblos Lambang Parpol, Kursi Legislatif Ditentukan Parpol  https://t.co/1abbbXI44q","Malang, Jawa Timur",neutral
2022-07-27 05:17:02+00:00,Abdul4699,"Istighotsah terus dilakukan demi kelancaran pak ganjar pranowo dalam pilpres 2024 yg akan datang. 
#IstighosahSahabatGanjar https://t.co/OkPQAHZGqg",Surabaya,positive
2022-12-31 14:03:55+00:00,maung_biroe1933,"@QaillaAsyiqah Kondisi negara saat @ganjarpranowo jadi presiden,  jadi gubernur aja ga gini, apalagi jadi presiden, lah mending tau diri pa, ga usah kebanyakan pencitraan,  muak pa bukannya suka",Kota Bandung ,negative
2022-02-28 02:10:09+00:00,RomuziJ,"@na_dirs @cakimiNOW Penundaan pilpres hanya kemauan partai Koalisi dan segelintir oknum ketua parpol. Bukan kemauan rakyat. Tandain aja partainya, boikot di pemilu 2024...wes ngono wae","Malang, Jawa Timur",neutral
2022-07-31 04:49:48+00:00,5454_JI,@ChusnulCh__ Ealah... Kok bisa ya? Saling sikut sampai akhir zaman hanya demi dilihat bahwa tim capres yg terbaik dari khusluk @ChusnulCh__  ta pak @ganjarpranowo dan dibalas ae dgn prestasi ya pak @aniesbaswedan,malang,neutral
2022-04-21 05:50:46+00:00,PrakosoAdmajaya,"Jadilah masyarakat cerdas yang mampu memilah dan memilih tindakan apa yang dilakukan. Jangan memenangkan ego semata.

#aksimahasiswa #aksinasional #kelompokradikal #kelompokanarko #pemilu2024 https://t.co/Hq42trqhBd",Malang,neutral
2022-01-25 15:47:16+00:00,PrabuNU5antara,"Kita berharap bahwa pelaksanaan Pemilu pada 14 Februari 2024, yang bertepatan dengan hari kasih sayang betul-betul menyajikan pemilu yang sejuk tanpa perpecahan anak bangsa
 https://t.co/2VAXNqhF0M #kpu #Pemilu2024 #Nasional",Bandung,positive
2023-01-29 14:57:28+00:00,bertumbuh51,"@ch_chotimah2 @ganjarpranowo @prabowo @aniesbaswedan @NasDem Ga laku?, tapi kamu dan gerombolanmu masih sebar hoax untuk serang anis.  Kalau memang survei itu benar. Kamu tidurpun pasti akan menang",Semarang,negative
2022-06-23 15:55:49+00:00,erika_hatono,@AgusYudhoyono Semoga AHY berdampingan Bersama ANIES.R B Di Pilpres 2024,Jakarta,positive
2022-01-31 06:05:04+00:00,HendraBasaudan,"- Semoga diberi kesempatan untuk bisa liputan bola lagi di Jakarta, khususnya JIS &amp; bisa menikmati fasilitas umum di Jakarta saat ini

- MOHON MAAF BUKAN BERMAKSUD KAMPANYE SOAL Pak @aniesbaswedan NYAPRES

- TAPI KLOPUN NYAPRES, YA MONGGOOOO....",Malang,positive
2022-06-15 11:10:09+00:00,LaNyallaMM1,"Kami minta untuk mulai dikaji, sehingga bisa dipakai sistem itu. Tetapi dari segi keamanan teknologi harus terjamin dan bisa diaudit forensik.

@KPU_ID

#LaNyalla #ketuadpdri #dpdri #daridaerahuntukindonesia #kpu #pemilu2024","DKI Jakarta, Indonesia",neutral
2022-10-30 02:59:15+00:00,ZAhadazai,@04_zainal @ChusnulCh__ @ganjarpranowo Pedoman masa lalu di belakang presiden. Lihat dulu. Kalau cuma begini aja ri menghadapi resko,"Bekasi, Jawa Barat",neutral
2022-07-31 12:08:47+00:00,chassanov1,@Tan_Mar3M Langsung aja pak @aniesbaswedan di jadikan presiden kalo uang untuk pemilu tak ada.,Jakarta,negative
2022-10-30 13:06:44+00:00,Bambangelf,@anto_ws @Gerindra @DPP_PKB @cakimiNOW @prabowo @EmHasanuddin Kalo sekarang kan Presidennya Pak Jokowi. Ya ikut keputusan beliau lah Ã°Å¸Ëœâ€ž,Jakarta,neutral
2022-11-28 10:51:28+00:00,Dina07579251,@__RismaWidiono_ @ganjarpranowo Alhamdulilah pak ganjar calon presiden yg amanah.amin,"Jakarta Selatan, DKI Jakarta",positive
2022-03-28 03:47:02+00:00,BungRayHasbi,"@andre_rosiade Kalo kader lu yg mau tau mau lah...walaupun di bilik belum tentu jg....
Kalo aku mau TIAP BULAN @prabowo jd capres gak bakal pilih lagi...TOBAT...",Bandung,negative
2022-11-30 01:20:24+00:00,ZaemKribo,"@msaid_didu @ganjarpranowo harusnya mikir 
Ngatasin Jawa tengah dulu sampai makmur
Jangan ngotot maju calon presiden
bila Ganjar presiden
Negara ini akan di bawa jad negara trmiskn sedunia","DKI Jakarta, Indonesia",negative
2022-09-29 03:25:45+00:00,Zanzia6,"@ChusnulCh__ @ganjarpranowo Hampir tiap hari ada deklarasi,dukungan, bagi-bagi sembako,kalo kata BuzzeRp cebong penggembira penguasa ini masuk pelanggaran pemilu nggak ya?terus itu emangnya nggak butuh dana ya?dananya darimana,dari siapa? mungkin @ChusnulCh__ bisa jawab,kalo nggak ada yg usung,rugi besar.",Bandung,negative
2022-12-30 13:59:45+00:00,roti_kacank,"@andre_rosiade @Fahrihamzah @prabowo Penasaran, saat di depan Kakbah apakah salah satu doa para politisi itu adalah agar capres atau partainya dimenangkan di pemilu nanti?",Bandung,neutral
2022-08-31 19:26:14+00:00,DamaiHariLubis,"@Simbok_Dharmi @lonassis @PDI_Perjuangan Nah ini mungkin bisa diterima. Tawaran pada pokoknya @aniesbaswedan tdk disisi sebelah. Anies kudu CAPRES walau berpasangan dgn siapapunðŸ˜Ž

Dalil : Berdasarkan track recordðŸ‘ðŸ‘ðŸ‘ dan data impirikðŸ‘ðŸ‘ðŸ‘",Jakarta,positive
2022-06-30 11:47:18+00:00,Peni_Asih,"Pak @prabowo sdh pas menjadi menteri 
Gak usah pingin jadi presiden 
Belajarlah dr kenyataan","Bandung, Indonesia",negative
2022-06-30 23:43:10+00:00,wahyudi_comal,"@kba_news Mantaps pak Anies Baswedan. 
Semakin banyak mata terbuka dan mengapresiasi kinerja beliau.
Semoga pak Anies terus berkibar maju sebagai capres dan terpilih dlm pilpres 2024.",Bandung,positive
2022-07-30 02:31:18+00:00,Rusliad81564676,"@ChusnulCh__ @ganjarpranowo Perahu aja tak punya, emak tak setuju, gimana mau jadi presiden.?",Bandung,negative
2022-04-29 04:54:37+00:00,Bernathaja,"@Reiza_Patters @ganjarpranowo SAGA = Sahabar ganjarrrr , merupakan sebuah kelompok relawan yang mendukung mas ganjar utk  menjadii  next presidenn yg dimana artinyaaa uang yang di keluarkan itu berasal dari relawannnn nyaaaa bukan dari APDB, emg dasar bungulll","Jakarta Pusat, DKI Jakarta",negative
2022-08-29 03:25:07+00:00,ceklissatucom,"Gagal Jadi Peserta Pemilu 2024, Partai Berkarya Minta Kader Pindah Parpol #PartaiBerkarya #Pemilu2024 #KPU https://t.co/WF1NhOaEvd",Jakarta,neutral
2022-03-31 23:22:01+00:00,Bodong84834244,"@Sunset___17 Selama dikuasai rezim ini, rakyat dibuat tdk punya pilihan. Tapi tdk dgn yg satu ini pelaksanaan pilpres th.2024 rakyat yg menentukan pilihan","Bogor, Jawa Barat",neutral
2022-09-30 13:22:44+00:00,Sosmed_Rusak,"@TeddGus @aniesbaswedan Bang @TeddGus gua jadi inget waktu sby mau jadi lagi periode ke 2....
Waktu itu kampung sy di malang di janjikan sepeda motor perKK kalo sby menang suara di situ...
Mungkin itu juga di janjikan di kampung2 laen...
Tapi setelah jadi presiden di periode ke 2 hasilnya 0 besar....
ðŸ˜‚","Malang, Jawa Timur",negative
2022-07-30 09:11:05+00:00,VGumbira,"@AgusYudhoyono @aniesbaswedan Aamiin Ya Rabb
Semoga Mas AHY juga bisa berpasangan dengan Om @aniesbaswedan di Pilpres 2024 nanti ya.
Saya sebagai pelaku usaha di bidang Produksi Bakso siaap mendukung sampai titik darah penghabisan.

Kabulkan Ya Allah ðŸ˜­ðŸ¤²",Jakarta,positive
2022-03-28 07:09:57+00:00,Netizen_NUjatim,"PWNU Jatim Rekomendasikan Pemilu Tetap Digelar Tahun 2024
#PemiluSerentak2024
https://t.co/N9YouDVOHA","Tangerang, Indonesia",neutral
2022-09-27 12:43:58+00:00,AnandaVinalea,Semoga ALLAH SWT memberikan kemudahan dan kelancaran Bpk. @aniesbaswedan dlm ajang Pilpres 2024. Aamiin ya robbal 'aalamiin. https://t.co/Mlt4BXfcvK,Bandung,positive
2022-02-23 07:42:06+00:00,Dw99935050Dwi,@SugiantoSugi9 @CNNIndonesia @ganjarpranowo Urus wadas aja ngga becus kok mau jadi capres,Jakarta,negative
2022-11-30 09:47:34+00:00,IanPrihatmanto,@B171Jakarta waduh... kok malah mo nyalon presiden sendiri om? katanya dukung mas @aniesbaswedan Ã°Å¸Â«Â£,"Yogyakarta, Indonesia",neutral
2022-01-28 03:27:36+00:00,beritaKBR,"""Sekarang ini prosesnya yang berjalan ya itu yang jadi ketentuan, kesepakatan-kesepakatan itu nanti ketika terjadi proses seperti apa ya nanti di jalan tentu akan ada penyesuaian,"" kata Wapres

#Pemilu2024

https://t.co/Bo88OGOve7","Jakarta, Indonesia",neutral
2022-05-23 14:55:09+00:00,acehsatumedia,"#Pemilu2024
Wacana penundaan pemilu bukan hal yang bisa dianggap main-main. Mengenai hal ini sudah pasti rakyat sudah sangat gerah dengan isu penundaan Pemilu 2024. 

https://t.co/3FzWlEbl6U",Jakarta,neutral
2023-01-31 10:33:08+00:00,raja_izwan7,"@msaid_didu @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Alhamdulillah..selamat kepada pak Anies karena sudah bisa melanggeng ke pilpres 2024, Semoga Allah melancarkan dan mensukseskan pak Anies menjadi presiden RI 2024, 2 periode. Aamiin..",Jakarta ,positive
2022-06-29 03:00:04+00:00,rossidobas,"Makin kesini makin mencolok tokoh"" yang akan maju ke penta politik.
Penasaran pengan bedah dan pengan tahu seperti apa ya mereka bangun komunikasi politiknya di media
Hmmmm

#Politik #Pilpres",Jakarta,neutral
2022-02-27 11:53:04+00:00,PolitikNewsid,"Kemunculan wacana penundaan Pemilu 2024, menurut pengamat politik, Igor Dirgantara, bisa menimbulkan krisis legimitasi terhadap pemerintah.
https://t.co/v4WHEAcLjI
#Pemilu2024 #igordirgantara #politiknewsid https://t.co/oUiKDb1Yxg",Tangerang,neutral
2022-11-30 11:28:49+00:00,syahrasaddin62,"@ganjarpranowo Mau dekat pilkada dan pemilu rame2 doain para ulama, setelah selesai para ulama rame2  dikriminalisasi dan ditangkapi apa iya ? Nanya bolehkan ?",Bandung,neutral
2022-09-30 17:16:28+00:00,MasitaAyu2,@ChusnulCh__ @ganjarpranowo ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ klow mimpi jng ketinggian lah wong daerahnya aja blm bs d sejahterakan apalg mau jd presiden ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ganjaran....ganjaran blm jd presiden dh bnyk bohong.,"DKI Jakarta, Indonesia",negative
2022-06-30 01:50:11+00:00,udin04922388,@KaredokLeunca__ @prabowo @fadlizon @ganjarpranowo Si zonk jadi beban buat pak wowo..capres abadi ya gimana lagi,Jakarta,negative
2022-07-30 02:45:44+00:00,guyubrahardjo,"@zyubai @AgusYudhoyono Menjemput kemenang bersama dengan PD 2024
Mengantarkan calon legeslatif /senator ke kebun sirih DPRD Jakarta
Elektabilitas dan elektoral PD semakin memuncak. 
Berjuang bersama AHY untuk memenangi pilpres dan pileg 2024
Semoga hasilnya Tegak lurus dgn perjuangan","DKI Jakarta, Indonesia",positive
2022-12-31 06:47:08+00:00,kangf4j4r,@andre_rosiade @Fahrihamzah @prabowo Kita semua turut mendoakan semoga Pak @Prabowo jadi capres abadi ðŸ™,"Semarang, Jawa Tengah",positive
2023-01-31 18:07:38+00:00,BudTeguh,"Dapat suara halus dipilpres 2024 seperti ini:

@prabowo akan tampil kedepan utk memecah &amp; merontokan Suara @aniesbaswedan (yg pernah mengkhianatinya)
Supaya Ganjar lebih mudah menang dan melanjutkan program pembangunan @jokowi 

Prabowo akan jadi Kamikaze utk NKRI. Ã°Å¸â€™ÂªÃ°Å¸â€¡Â®Ã°Å¸â€¡Â© https://t.co/4AzZTQxNRS","DKI Jakarta, Indonesia",neutral
2022-04-30 14:42:08+00:00,NyiMasRuminah,@armani_firman @SantorinisSun @aniesbaswedan Ngebet banget jadi Presiden.,Surabaya,negative
2022-06-26 10:00:07+00:00,pramudo,Komitmen tokoh dan elite politik dibutuhkan untuk menghentikan polarisasi di masyarakat yang memicu konflik dan dapat berakibat pada pembelahan masyarakat #yukbelajar #mikir #elektabilitas #politik #pemilu2024,Yogyakarta,neutral
2022-11-28 17:52:03+00:00,leeivy509,@gibran_tweet @ganjarpranowo 2....maka bupati Klaten naiknya ke pak Ganjar kan?. Nanti kalau pak Ganjar tidak bisa menyelesaikan maka Pak Ganjar yang menaikkan ke atas. Urutannya kan begitu ya mas?. Tapi bupati Klaten ngomongnya ke mas Gibran mungkin karena mikirnya mas Gibran dekat dg presiden dan gubernur,"Yogyakarta, Indonesia",neutral
2022-01-25 07:21:09+00:00,AhmadJapra7,"@dayatia Semoga Pilpres dan Pilkada berurutan ini memperkuat sistem Presidensiil, Aamiin",Tangerang,positive
2022-01-31 11:11:32+00:00,DadungKawuk,"@victory99x @mumungwisnu_1 @AsliArmed @jhon_gudel @aniesbaswedan @radar_kepri @ApriyatnaYudi @KiBajolIjo @relawanNKRI ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ tukang fitnah sampah pilpres, gabung pilkada DKI sampai sekarang gentayangan di medsos","DKI Jakarta, Indonesia",negative
2022-07-30 16:40:05+00:00,news_pantau,"manTapp... Sangat setuju,, semoga terwujud dan sukses selalu bunda Hj Khofifah IP jadi calon pilpres 2024,,  ðŸ‘ðŸ‘ðŸ™  #khofifahforindonesia2024
#ningLiaforDPDri2024
#suksesselalu",Bandung,positive
2022-03-28 04:44:17+00:00,thenextbatutah,"@andre_rosiade Semoga kuat jdi capres abadi ya pak @prabowo ðŸ™
Sehat2 ya..mgkin mas @AgusYudhoyono mau nemenin ðŸ˜…

Ato jgn2 mau minta pak @aniesbaswedan lgi?",Jakarta,negative
2022-07-31 20:05:56+00:00,rajatikam_,"Calon Pemimpin Negara itu pasti dekat dgn Budaya. Budaya itu akar dr Pohon Besar Yg Di Sebut Indonesia paham nggih bapak2. Jgn hanya dgn ucapan tapi Tindakan ! 
@ganjarpranowo 
@airlangga_hrt 
@cakimiNOW 
@Hary_Tanoe 
@AgusYudhoyono 
@aniesbaswedan 
@gibran_tweet https://t.co/gVx5erXUEL","DKI Jakarta, Indonesia",neutral
2022-11-30 10:24:29+00:00,jumialfonso,"@lhayesno Mau berambut hitam atau putih sama2 org baik dan keduanya menang, yang penting bisa menyatukan kembali rakyat indonesia yg sudah terkotak kotak. Gada istilah cebong kadrun lagi yg ada rakyat indonesia. 
Semoga pak @aniesbaswedan 2024 jadi presiden indonesia. Aamiin",Bandung,positive
2022-02-28 23:36:03+00:00,agushamonangan,"Ganjar, dan Anies
merupakan tiga tokoh teratas yang dirujuk publik untuk menjadi calon
presiden...

@prabowo, @ganjarpranowo, @aniesbaswedan Masih Dominan

https://t.co/QqCFV9z2ke https://t.co/rdiLM19jsW",Jakarta,neutral
2022-02-28 14:01:09+00:00,OniMeniq74,"@ChusnulCh__ @KakekHalal Kasihan Pak @ganjarpranowo kalo punya pendukung yg membabi buta gini. Saya sangat respek bahkan juga pendukung &amp; mendukung Pak GP untuk maju di 2024. Alangkah baiknya jika sesama pro NKRI saling dukung &amp; merangkul jngn malah sebaliknya. Malu kalo di ketawain mah kadal, hadeww","Kota Surabaya, Jawa Timur",neutral
2022-01-27 13:27:48+00:00,tictaxno,"Masih jauh, tapi jadwalnya udah keluar aja
#Pemilu #pemilu2024 https://t.co/WtqpgsJUJ1",Malang,neutral
2022-12-26 12:37:18+00:00,colaa_colaaa,@GanjaranApp Harapan kita semua semoga dengan ikhtiar dan juga dibarengi doa dari para santri mempermudah jalan pak Ganjar menuju kemenangan pilpres 2024,Semarang,positive
2022-06-29 11:32:22+00:00,MuhammadJafarK4,"awalnya, pilkada DKI JKT 2012 jokowi dibesarkan oleh @Gerindra, @prabowo akan tetapi pd pilpres 2014 dan 2019 harus berhadapan Prabowo vs jokowi, hasilnya 2x prabowo terpaksa hrs terima kekalahan, 2024 prabowo akan bertarung lagi dgn capres yg di usung jokowi","Bandung, Indonesia",neutral
2022-10-30 13:50:11+00:00,Bapake_adi,"@JoeWongJaVa @ex_AnakLolina Makanya kasih tau para kadrun junjunganmu, jangan mau jadi presiden berikutnya, hutang Indonesia sdh sangat banyak. 
Kadrun nggak akan kuat.
Biar pak @ganjarpranowo  aja yg jadi presiden. Beliau pasti kuat 
Ok bro ðŸ‘Œ",Surabaya,negative
2022-03-28 08:49:10+00:00,UTsabith,"@sandiuno @prabowo @Gerindra @fadlizon @habiburokhman 
Biar kalian mikir..
PS capres abadi..selamat tinggal kami tak akan mendukung kalian lagi",Bandung,negative
2022-03-02 04:35:36+00:00,niluhpuspareal,"Kalian dipilih lewat jalur demokrasi, jangan durhaka, jangan kacanh lupa kulit. 
Ingat Demokrasi diperjuangkan dengan nyawa dan darah.

#Pemilu2024 #jangantundapemilu #pemilu #demokrasi",Surabaya,neutral
2022-08-30 05:12:42+00:00,sejahterahman,"@trisnowidibagus @Mdy_Asmara1701 @aniesbaswedan @ganjarpranowo Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š yaah bolehlah mau ngatain apa aja bebass suka2 lo bro...

#2024AniesPresiden",Bekasi,neutral
2022-06-30 11:58:38+00:00,AAndimassuanna7,Sepakat @aniesbaswedan akademisi; pemimpin berhasil bangun dki. Cocok jadi presiden RI 2024.,Surabaya,positive
2022-09-30 12:57:01+00:00,htsubiyantoro,"Bekal yg cukup, @prabowo menjadi pilihan yang paling rasional untuk mengatasi risiko polarisasi dalam pilpres 2024 https://t.co/CUZsHKqeMp","DKI Jakarta, Indonesia",neutral
2022-03-27 05:47:56+00:00,arnold5508,"@PerekonomianRI @airlangga_hrt @prabowo @pemprov_gtlo Kalau konsultan tetap yang dari manca negara / asing sebagai pilihan Presiden @jokowi - jadi terkesan ambigu 
https://t.co/AImoGR0onH",Jakarta,neutral
2022-12-31 05:38:28+00:00,pakdebude4,"@OshiiiiiiN_50 @ganjarpranowo Den BOKEP akhlaknya dah RUSAK, yg begini mau jadi presiden.. GOBLOK",Bandung,negative
2022-04-23 10:58:44+00:00,muslimf,Keberhasilan edukasi demokrasi jika berhasil tidak ada politik tajam identitas #PemiluSerentak2024 karena fanatisme relawan/pendukung demi persatuan nasional karena warga bebas rahasia pilih negarawan profesional berintegritas didukung program terbaik @DPR_RI @KPU_ID @bawaslu_RI,"Jakarta, Indonesia",neutral
2022-11-30 10:50:52+00:00,zahraproduction,"@Alves_Ag88 @jokowi @ganjarpranowo ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ kayanya yang kurang baca dan kurang literasi untuk syarat menjadi seorang presiden itu lu....ngerti enggak apa syarat untuk jadi presiden RI??? perbanyak literasi sebelum asal bunyi bro, malu nanti lu, pengetahuan seupil tapi sok tau dan sok mengolok-olok orang lain","Bandung, Indonesia",negative
2022-02-22 23:38:50+00:00,bubur_ayam07,@ganjarpranowo Ini yang katanya mau nyalonin presiden? ga banget lah,Bandung,negative
