datetime,location,label,text_clean
2022-06-30 12:10:04+00:00,"Surabaya, Jawa Timur",positive,buat didata ndanmau pilpres  udah direncanakan dari sekarangsemoga kecurangan yang tahun pilpres kemaren tidak terulang
2022-06-29 02:48:17+00:00,"Jakarta Selatan, DKI Jakarta. ",positive,gindo biasanya siapa yang dijilat ruhut bakalan sukses ambil positifnya aja dari kebiasaan om ruhut ini anies bakal menang pilpres
2022-06-27 13:47:17+00:00,Surabaya,positive,dong anies baswedan bisa juga  menang pilpres karena cawapres nya udh punya suara pemilih  juta an org semoga sukses ya nopel bamukmin 
2022-06-27 05:21:37+00:00,Depok,positive,tidak hanya sekedar meramaikan perlombaan peserta juga turut mendeklarasikan sandiaga uno untuk sukses di pilpres  dengan harapan mampu membangkitkan ekonomi masyarakat indonesia
2022-06-24 15:15:06+00:00,Tangerang,positive,maaf terlepas dari urusan politik dan lainlain saya doakan beliau pak kumolo bisa lekas sembuh dan kembali beraktivitas saya mengenal pribadi beliau walaupun hanya sebatas tim sukses pilpres beliau pribadi yg baik sederhana dan dermawan
2022-06-24 09:49:19+00:00,Yogyakarta,positive,kinerja  sebelum menjabat maupun setelah menjabat menjadi menteri memang terbukti sukses apa yg dipercayakan padanya selalu berhasil dengan itu erick thohir mampu mendongkrak elektabilitas pasangan dlm berbagai skenario simulasi pilpres
2022-06-27 00:27:16+00:00,Semarang,positive,semoga segera terwujud pasangan anies  ahy   menuju pilpres di   aamiin yarabbal alamin 
2022-06-26 13:56:28+00:00,Malang,positive,ditengah polarisasi yg terjadi dampak dari pilpres sebelumnya amp kontestasi  yg akan dtng   kita harus waras dan bijak dlm menelaah informasi objektivitas haruslah menjadi landasan kita bersikap jika terlanjur fanatik yoklah dikurangin semoga kita tdk mudah terprovokasi
2022-06-26 09:57:08+00:00,"Jakarta, Indonesia",positive,ekokuntadhi semuanya demi ambisi pilpres  nanti cari nama dan sensasi  ini yang namanya pencitraan  semoga rakyat semakin cerdas memilih pemimpin di  nanti
2022-06-26 09:37:05+00:00,"Jakarta, Indonesia",positive,marm semoga di pilpres  prabowo menjadi kingmaker untuk anies yang jelas kerja ny untuk rakyat pribumi dan masyarakat dki dan hasilny terbukti  saya yakin pak  memiliki jiwa patriot dan kesatria merelakan nkri di pimpin sama anak muda yang berkualitas dan kerja nyata
2022-06-24 10:07:52+00:00,Semarang,positive,semoga pilpres  tidak ada politik identitas karena mengancam persatuan bangsa
2022-06-24 02:00:04+00:00,"Depok, Jawa Barat",positive,semoga perjuangan  dapat memilih pemimpin yg minim benturan di pilpres mendatangdan merealisasikan ke inginkan rakyat utk memilih  pak   sebagai capres th allahu akbar merdeka 
2022-06-24 00:48:17+00:00,"DKI Jakarta, Indonesia",positive,mantap mas ahy kita berjuang untuk rakyat bangsa dan negara izin dari allah semua karna allah jadi presiden lah anies ahy  nanti semoga allah mengizinkan menang pilpres amiiiiiiin
2022-06-23 15:55:49+00:00,Jakarta,positive,semoga ahy berdampingan bersama aniesr b di pilpres
2022-07-30 09:11:05+00:00,Jakarta,positive,aamiin ya rabb semoga mas ahy juga bisa berpasangan dengan om  di pilpres  nanti ya saya sebagai pelaku usaha di bidang produksi bakso siaap mendukung sampai titik darah penghabisan  kabulkan ya allah 
2022-07-30 02:45:44+00:00,"DKI Jakarta, Indonesia",positive,menjemput kemenang bersama dengan pd  mengantarkan calon legeslatif senator ke kebun sirih dprd jakarta elektabilitas dan elektoral pd semakin memuncak  berjuang bersama ahy untuk memenangi pilpres dan pileg  semoga hasilnya tegak lurus dgn perjuangan
2022-07-27 09:11:32+00:00,Jakarta,positive,semoga setelah pilpres  dimenangkan oleh anis baswedan dan dalam menata indonesia lebih baik dan profesional berdasarkan integritas dan komitmen ke arah yang lebih baik dalam hal ini masalah kepolisian dipilih seorang kapolri yang berintegritas dan berakhlak serta berwibawa
2022-07-27 05:14:01+00:00,Surabaya,positive,dengan adanya doa bersama ini    semoga bisa mewujudkan pak ganjar utk maju pilpres nanti
2022-07-27 05:02:39+00:00,"Yogyakarta, Indonesia",positive,pak ganjar mendapatkan banyak dukungan dari masyarakat untuk pilpres  seperti contohnya di blitar oleh karena itu di salah satu ponpes disana menggelar istighotsah untuk mendoakan pak ganjar agar berhasil di pilpres
2022-07-27 05:02:30+00:00,"Yogyakarta, Indonesia",positive,alhamdulillah acara  terlaksana dengan baik semoga pak ganjar terpilih menjadi pilpres
2022-07-25 03:53:45+00:00,Jakarta,positive,sukseskan pilpres  dan doakan ganjar agar menang pada pilpes  semoga berjalan lancar
2022-07-25 03:44:42+00:00,Yogyakarta,positive,semoga ganjar pranowo senantiasa diberikan perlindungan keberkahan serta kelancaran dari sang pencipta allah swt untuk maju di pilpres
2022-07-25 02:00:01+00:00,Semarang,positive,mandat politik mega ke puan untuk persiaapan diri di pilpres semoga kedepannya bisa memimpin dg baik puan pemimpin berpengalaman
2022-07-24 10:34:14+00:00,"Kota Malang, Jawa Timur",positive,please semoga bu susi bisa maju di pilpres
2022-07-23 09:22:48+00:00,Surabaya,positive,selamat hari lahir pkb ke tahun kita semua  berdoa serta ikhtiar semoga pkb  diberikan kemenangan pd pileg amp pilpres dan bergotong royong memenangkan gus muhaimin  menjadi presiden
2022-07-21 09:52:09+00:00,BANDUNG,positive,semoga kesadaran mas ini menular keseluruh warga nkri terutama menjelang pilpres nanti aamiiinnn yra
2022-07-21 02:00:01+00:00,Bogor,positive,semoga ibu puan bisa maju di pilpres di priode selanjutnya mega usung puan lho bestiie
2022-08-31 08:49:26+00:00,"Yogyakarta, Indonesia",positive,sbrnya dr sisi peluang menang pasangan  ganjar  rkamil ini yg paling tepat semoga ada partai yg mendukung dan pilpres berikutnya smoga terbuka peluang pilpres calon independen
2022-08-31 06:44:52+00:00,Jakarta,positive,kami pasti mendoakan semoga bisa menang pilpres      siapapun jadi cawapresnya prabowo tetap teratas unggul karena kerjanya
2022-08-31 01:24:57+00:00,Semarang,positive,ekokuntadhi aku tunggu pak di pilpres semoga kelak bapak jadi penerus memimpin negri ini
2022-08-30 03:41:25+00:00,"Jakarta Utara, DKI Jakarta",positive,semoga jadi real di pilpres utk keunggulan pak  amin
2022-08-29 15:07:44+00:00,Jakarta,positive,raharjo pak ganjar mang joss sangat merangkul semua kalangan pak tugiman tukang gawe ati wong nyaman lanjutkan kan pak sukses selalu dan sehat selalu semoga bisa maju di pilpres nanti
2022-08-29 04:42:15+00:00,"Semarang, Jawa Tengah",positive,semoga akan semakin banyak dukungan untuk  agar bisa maju di pilpres
2022-08-29 04:26:33+00:00,"Yogyakarta, Indonesia",positive,idha semoga pak anies bs maju di pilpres  dan menjadi pemimpin negeri ini
2022-08-23 06:04:56+00:00,Jakarta,positive,setujuu pak anies memang cocok banget dipasangkan dengan bu puan di pilpres  semoga terwujud amiin
2022-08-29 04:06:12+00:00,Jakarta Raya,positive,seiring dgn makin menguatnya dukungan rakyat kpd menteri bumn erick thohir utk maju di pilpres  amp suksesnya dlm bersih bumn maka fitnah yg ditujukan ke beliau semakin besar  tetap semangat pa erick semakin tinggi suatu pohon makin kencang anginnya 
2022-08-29 02:28:24+00:00,"Kota Tangerang, Banten",positive,setuju banget focus saja sukseskan pilpres  agar menjadi contoh yang baik bagi generasi penerusnya
2022-09-30 03:43:26+00:00,Jakarta,positive,waras semoga kejahatan yang terstruktur masif dan sistematis seperti pada pilpres  tidak terulang lagi terhadap anies baswedan aamiin yaa robbal aalamiin 
2022-09-30 01:52:17+00:00,"Malang, Jawa Timur",positive,bu saya doain semoga ibu menang di pilpres tahun  aamiin
2022-09-28 15:14:26+00:00,"Jakarta, Indonesia",positive,cocok dong bu ri dengan cak imin di pilpres nanti semoga saja jadi harapan kita semua capres dulu aja suatu saat beneran jadi pres dan wapres
2022-09-28 00:21:47+00:00,"Bandung, Jawa Barat",positive,insyaallah semoga bisa indonesia gelar pemilu pilpres pileg dgn jujur adil semua aparat negara netral polri kemendagri mk kpu bawaslu adil independen menuju indonesia yg lebih baik
2022-09-27 15:16:54+00:00,Jakarta,positive,pilpres  semoga menghasilkan nakhoda bijak didampingi menterimenteri yang kompeten dengan demikian terwujud zaken kabinet kabinet yang diiisi  para profesional  kompeten berintegritas dan mengabdi ke rakyat
2022-09-26 11:06:20+00:00,Surabaya,positive,maju terus pak anis sukses di pilpres
2022-09-25 07:24:07+00:00,"Depok, Indonesia",positive,luar biasa rakyat indonesia sdh semakin matang dlm menentukan sikap semoga tdk ada lagi rekayasa kpu untuk pilpres
2022-09-26 13:00:01+00:00,Bogor,positive,pdip meyakini dan akan mendukung puan maharani untuk maju dalam pilpres  sukses terus deh buat bu puan puan harapan rakyat
2022-11-30 23:45:52+00:00,semarang ,positive,punya elektabilitas tinggi ahy dinilai jadi kunci kemenangan di pilpres   ahy pemimpin mendunia
2022-11-30 15:38:20+00:00,Jakarta,positive,asyik makin banyak nih pendukung pak ganjar bangga banget semoga jalannya pak ganjar untuk memenangkan pilpres semakin mudah aamiin
2022-11-30 15:27:20+00:00,"Malang, Jawa Timur",positive,baik bpk km para relawan sobat anies milenial sangat bahu membahu  mengawal bpk anies baswedan menuju pilpres yg jurdil  in sya allah semoga allah swt selalu memberikan keberkahan buat kita semua aamiin 
2022-11-30 15:07:27+00:00,Jakarta,positive,selamat pak ganjar dg tingginya elektabilitas semoga ini langkah awal kita supaya bisa memenangkan pilpres nnti
2022-11-30 12:54:54+00:00,"Yogyakarta, Indonesia",positive,semoga aja pak ganjar pranowo bisa maju di pilpres  dan menjadi presiden ri ke  karena yakin banget kalo pak ganjar pranowo memimpin negeri ini kebudayaan di indonesia akan terus lestari dan berkembang lebih pesat
2022-11-30 12:51:32+00:00,Depok,positive,wih mantep nih semoga dengan banyaknya dukungan untuk pak ganjar pranowo bisa membuat pak ganjar pranowo ditunjuk untuk maju di pilpres
2022-11-30 10:30:25+00:00,Jakarta,positive,semoga menjadi pemenang dalam pilpres tahun
2022-11-30 06:42:51+00:00,"Tangerang, Banten",positive,semoga dg kekuatan doa kita bisa bersama sama maju dan memenangkan pilpres menjadikan pak ganjar sbg presiden ri sosok pemimpin hebat negeri ini
2022-11-30 06:24:59+00:00,"Yogyakarta, Indonesia",positive,semoga apapun yg kt harapkan dipermudahkan jalannya dan sesuai dg yg kt rencanakan pak ganjar bisa memenangkan pilpres  dan menjadi presiden ri
2022-11-29 13:55:11+00:00,"DKI Jakarta, Indonesia",positive,partai kecil dan besar pasti tunggu arahan pakde jokowi untuk pilpres semoga pk jokowi nunjuk ganjar dan prabowo
2022-11-28 15:10:03+00:00,"Bandung, Jawa Barat",positive,ppp semoga segera ada kabar baiknya yaa pak mari terus kawal pak ganjar untuk menjadi pemimpin dan memenangkan pilpres kita butuh sosok pemimpin seperti pak ganjar
2022-11-27 13:42:08+00:00,Surabaya,positive,semoga anies menang di pilpres  membawa keadilan amp persatuan di dalam masyarakat indonesia  salam waras
2022-12-31 19:09:34+00:00,Tangerang,positive,lbs semoga demokrat di  makin mantap dan tetap semangat dlm konsolidasinya demi kemenangan di  rakyat menyakini bahwa demokrat di  akan memenangkan pemilu dan memenangkan pilpres saya bukan anggota dan bukan simpatisan demokrat ataupun simpatisan partai lainnya
2022-12-29 15:08:41+00:00,"Bogor, Jawa Barat, Indonesia.",positive,semoga suara rakyat papua milik pak anies di pilpres nanti aamiiin
2022-12-29 05:37:00+00:00,"Jakarta Capital Region, Indone",positive,semoga aja pak ganjar pranowo bisa maju di pilpres  dan menjadi presiden ri ke
2022-12-29 02:58:14+00:00,Jakarta,positive,terima kasih tim relawan puan atas bantuan sembako dan jaringnya sangat membantu hasil tangkapan menjadi lebih banyak semoga puan  di pilpres  tutur bhaskara salah satu warga yang menerima bantuan dari relawan puan  puan harapan rakyat
2022-12-29 01:26:38+00:00,Malang,positive,semoga aja pilpres kita di tahun  aman terkendali aamiin
2022-12-28 12:00:07+00:00,Bogor,positive,yang mengharapkan beliau sangat banyak semoga dilancarkan semua untuk jadi pilpres puan harapan rakyat
2022-12-26 12:37:18+00:00,Semarang,positive,harapan kita semua semoga dengan ikhtiar dan juga dibarengi doa dari para santri mempermudah jalan pak ganjar menuju kemenangan pilpres
2022-12-26 11:16:03+00:00,Bandung,positive,semoga aja bisa terkabul doa himpunan santri nusantara dan pak ganjar pranowo bisa maju di pilpres  dan menjadi presiden ri ke
2022-12-24 22:59:05+00:00,Bandung,positive,semoga nanti di pilpres tidak ada kecurangan yang berarti
2022-12-24 17:02:51+00:00,"Bogor, Jawa Barat",positive,enci  semoga lancar dan tidak terpengaruh transisi kepemimpinan di pusat dan di jabar nantinya ya sedih sekali klo program yg sudah disusun susah buyar karena kebijakan pemerintah pusat presiden baru nnti berbeda ataupun gub jabar gnti org jg atau nnti ikutan sibuk di pilpres
2023-01-31 17:31:31+00:00,Bandung,positive,semoga bisa lancar menjadi capres dan menangkan pilpres  saya mendukung pak anies utk perubahan indonesia
2023-01-31 14:43:17+00:00,"Depok, Jawa Barat",positive,alhamdulillah semoga allah terus menguatkan kerjasama dan selalu menjaga kebersamaan ketiga partai pengusung pak anies sampai pilpres  nanti aamiin yra 
2023-01-31 13:43:00+00:00,Semarang,positive,semakin banyak doa dan dukungan yang datang untuk pak anies dan nasdem semoga ini menjadikan lancarnya langkah kita menuju pilpres
2023-01-31 10:50:20+00:00,Jakarta,positive,semoga pilpres besok tidak terasa seperti pilgub jakarta yang penuh dengan isu sara
2023-01-31 10:33:08+00:00,Jakarta ,positive,didu     alhamdulillahselamat kepada pak anies karena sudah bisa melanggeng ke pilpres  semoga allah melancarkan dan mensukseskan pak anies menjadi presiden ri   periode aamiin
2023-01-30 14:54:45+00:00,Bandung,positive,semoga allah swt memberikan pertolongan dan memenangkan pilpres  aamiin ya rabbal aalamiin
2023-01-30 14:07:42+00:00,Tangerang,positive,semoga muncul harapan baru dari pilpres  dengan adanya calon calon berkwalitas selamat buat pak        semoga koalisinya makin solid dan menang
2023-01-30 12:50:21+00:00,Malang,positive,semoga ini menjadi awal yang baik bagi pak anies maju ke pilpres
2023-01-30 04:40:57+00:00,"DKI Jakarta, Indonesia",positive,dumdum ini bukti kalau anies baswedan diperhitungkan dalam pilpres semangat pak anies semoga menjadi presiden
2023-01-28 11:18:59+00:00,"DKI Jakarta, Indonesia",positive,semoga dengan elektabilitas ini bisa memenangkan pak anies baswedan di pilpres
2022-09-27 10:28:01+00:00,"Jakarta Capital Region, Indone",positive,sangat ramah dan dekat dengan wong cilik ditambah lagi cucu presiden pertama ri sangat layak untuk maju pilpres   bismillah jadi komisaris
2022-09-26 05:14:14+00:00,"Bogor, Jawa Barat",positive,bismillahirrohmannirrohim warga jawa barat siap mendukung dan memilih mas mentri bumn erick thohir untuk menjadi capres pada pilpres   berbagai dukungan mengalir deras tak terbendung dr seluruh lapisan masyarakat kali ini masyarakat jawa barat
2022-09-26 19:21:59+00:00,Malang,positive,ga apa apa dibilang sekoci pak ganjar rapatkan barisan kib buat    politik dinamis bila partai mahami keinginan rakyat buat maju pilpres  bismillah  ri pakde ganjar   mangat
2022-11-28 18:24:37+00:00,Surabaya,positive,bismillah  ya allah kupanjatkan doa dan kumohonkan padamu agar kedua saudaraku ini dpt berduet untuk maju di pilpres  dan dpt memenangkan pilpres dan pilwapres smga allah memberikan jalan untuk beliau berdua memimpin bangsa indonesia  amin
2022-11-27 06:33:19+00:00,Jakarta,positive,insya alloh pak anies yg bisa jadi pemimpin negeri ini dngn pilpres jujur dan adil bismillah
2022-11-26 08:50:48+00:00,"DKI Jakarta, Indonesia",positive,merinding yaaa bismillah kawal pilpres dari politik identitas
2022-11-26 01:32:43+00:00,"Yogyakarta, Indonesia",positive,hrt sani hasan bismillah anies ahy insyaallah menang pilpres di tahun  
2022-12-30 10:48:17+00:00,Jakarta,positive,erick thohir semakin menguat menjadi cawapres   kesuksesan kinerja menteri bumn  sangat memuaskan masyarakat yang juga menjadi menteri andalan presiden jokowi dan mendapat dukungan untuk maju sebagai cawapres di pilpres  mendatang
2022-12-30 02:03:09+00:00,"DKI Jakarta, ",positive,pengamat politik menilai kesuksesan kinerja  di kbumn berhasil membuat penilaian publik semakin positifterutama dlm mendorong hadirnya transformasi di tubuh bumnhal ini bisa semakin menguatkan dukungan untuk bekal menuju pilpres
2022-12-28 22:21:58+00:00,Semarang,positive,diantara sejumlah nama yg digadanggadang bakal berpotensi maju di pilpres  adalah puan maharani rekam jejak kepemimpinan puan dinilai cukup  bung karno itu untuk naik menjadi pemimpin nasional pada suksesi pemilu   puan harapan rakyat
2022-02-24 14:11:17+00:00,"Jakarta Capital Region, Indone",positive,bismillah semoga pilpres  dapat berjalan aman damai dan tidak perlu misuhmisuh kalau capres dukungannya gak menang kalau pemimpinnya berkualitas maka negara pun akan berkualitas
2022-03-24 23:17:24+00:00,"Jakarta, Indonesia",positive,bismillah kemarin partai gelora menghadiri secara daring sidang pertama judicial review uu no  tahun  tentang pemilihan umum di mahkamah konstitusi  kami mengusulkan agar pileg amp pilpres dilaksanakan terpisah untuk memastikan pelaksanaan demokrasi yang berkualitas
2022-03-20 00:09:09+00:00,Depok,positive,di awali dengan ucapan bismillahirrahmanirrahim  sy sekeluarga akan mendukung tanpa pamrih agar mas   maju pada pilpres mendatang
